2018_10_15 15:24:33,224,230
2018_10_15 15:24:34,205,229
2018_10_15 15:24:35,201,209
2018_10_15 15:24:36,195,171
2018_10_15 15:24:37,169,108
2018_10_15 15:24:38,162,130
2018_10_15 15:24:39,158,66
2018_10_15 15:24:40,218,27
2018_10_15 15:24:41,279,97
2018_10_15 15:24:43,159,119
2018_10_15 15:24:46,192,130
2018_10_15 15:24:53,175,134
2018_10_15 15:34:55,279,108
2018_10_15 15:34:56,254,44
2018_10_15 15:34:57,268,52
2018_10_15 15:34:58,154,120
2018_10_15 15:34:59,202,47
2018_10_15 15:34:59,20,166
2018_10_15 15:35:01,162,44
2018_10_15 15:35:01,14,137
2018_10_15 15:35:02,117,29
2018_10_15 15:35:04,104,18
2018_10_15 15:35:06,96,30
2018_10_15 15:35:07,113,20
2018_10_15 15:35:11,116,5
2018_10_15 15:35:13,121,7
2018_10_15 15:35:13,10,72
2018_10_15 15:35:14,151,7
2018_10_15 15:35:15,47,158
2018_10_15 15:35:16,274,79
2018_10_15 15:35:17,33,192
2018_10_15 15:35:18,261,143
2018_10_15 15:36:38,294,204
2018_10_15 15:36:40,159,119
2018_10_15 15:39:49,249,150
2018_10_15 15:39:51,159,119
2018_10_15 15:39:57,242,150
2018_10_15 15:39:59,246,154
2018_10_15 15:40:01,262,70
2018_10_15 15:40:01,84,153
2018_10_15 15:40:03,80,132
2018_10_15 15:40:04,196,104
2018_10_15 15:40:05,77,138
2018_10_15 15:40:06,86,129
2018_10_15 15:40:08,273,22
2018_10_15 15:40:08,79,161
2018_10_15 15:40:09,266,36
2018_10_15 15:40:12,51,197
2018_10_15 15:40:13,249,68
2018_10_15 15:40:15,267,51
2018_10_15 15:40:16,269,51
2018_10_15 15:40:18,268,64
2018_10_15 15:40:20,257,57
2018_10_15 15:40:21,258,59
2018_10_15 15:40:22,11,210
2018_10_15 15:40:24,39,197
2018_10_15 15:40:25,260,58
2018_10_15 15:40:25,39,218
2018_10_15 15:40:27,270,61
2018_10_15 15:40:28,276,46
2018_10_15 15:40:29,34,227
2018_10_15 15:40:30,264,44
2018_10_15 15:40:31,29,210
2018_10_15 15:40:32,253,65
2018_10_15 15:40:32,22,230
2018_10_15 15:40:34,238,72
2018_10_15 15:40:34,7,216
2018_10_15 15:40:36,44,191
2018_10_15 15:40:37,270,62
2018_10_15 15:40:39,23,232
2018_10_15 15:40:42,264,70
2018_10_15 15:40:44,41,213
2018_10_15 15:40:46,34,222
2018_10_15 15:40:47,270,44
2018_10_15 15:40:48,32,215
2018_10_15 15:40:49,289,30
2018_10_15 15:40:50,60,186
2018_10_15 15:40:51,271,42
2018_10_15 15:40:51,43,194
2018_10_15 15:40:53,64,136
2018_10_15 15:40:54,172,34
2018_10_15 15:40:55,17,148
2018_10_15 15:40:56,115,25
2018_10_15 15:40:58,105,35
2018_10_15 15:40:59,132,31
2018_10_15 15:41:01,104,25
2018_10_15 15:41:03,118,26
2018_10_15 15:41:05,93,31
2018_10_15 15:41:06,90,14
2018_10_15 15:41:08,43,14
2018_10_15 15:41:18,35,10
2018_10_15 15:41:20,117,9
2018_10_15 15:41:22,110,24
2018_10_15 15:41:24,79,3
2018_10_15 15:41:27,27,22
2018_10_15 15:41:30,41,20
2018_10_15 15:41:32,42,17
2018_10_15 15:41:34,45,15
2018_10_15 15:41:37,40,13
2018_10_15 15:41:44,35,19
2018_10_15 15:41:46,46,21
2018_10_15 15:41:48,77,11
2018_10_15 15:41:48,4,28
2018_10_15 15:41:49,57,43
2018_10_15 15:41:51,47,28
2018_10_15 15:41:56,13,18
2018_10_15 15:41:58,79,43
2018_10_15 15:42:06,120,27
2018_10_15 15:42:26,257,234
2018_10_15 15:42:28,195,215
2018_10_15 15:42:38,255,206
2018_10_15 15:42:39,215,214
2018_10_15 15:42:40,212,208
2018_10_15 15:42:41,207,196
2018_10_15 15:42:42,200,205
2018_10_15 15:42:43,223,222
2018_10_15 15:42:45,188,212
2018_10_15 15:43:23,231,230
2018_10_15 15:43:24,224,213
2018_10_15 15:43:25,204,213
2018_10_15 15:43:29,212,226
2018_10_15 15:43:30,238,226
2018_10_15 15:43:31,235,228
2018_10_15 15:43:32,238,223
2018_10_15 15:43:37,231,229
2018_10_15 15:43:38,232,226
2018_10_15 15:43:39,241,221
2018_10_15 15:43:40,228,215
2018_10_15 15:43:41,228,203
2018_10_15 15:43:44,228,225
2018_10_15 15:44:34,241,232
2018_10_15 15:44:35,245,224
2018_10_15 15:44:37,224,227
2018_10_15 15:44:51,238,210
2018_10_15 15:44:52,212,206
2018_10_15 15:44:53,190,216
2018_10_15 15:44:54,229,220
2018_10_15 15:44:55,240,211
2018_10_15 15:44:56,230,211
2018_10_15 15:44:57,236,229
2018_10_15 15:44:58,223,212
2018_10_15 15:45:00,241,221
2018_10_15 15:45:01,221,206
2018_10_15 15:45:03,202,205
2018_10_15 15:45:04,231,235
2018_10_15 15:45:07,235,217
2018_10_15 15:45:08,242,203
2018_10_15 15:45:09,243,220
2018_10_15 15:45:12,260,222
2018_10_15 15:45:25,240,204
2018_10_15 15:45:26,218,210
2018_10_15 15:45:27,241,213
2018_10_15 15:45:29,237,212
2018_10_15 15:45:30,225,209
2018_10_15 15:45:34,226,222
2018_10_15 15:45:35,236,205
2018_10_15 15:45:38,248,214
2018_10_15 15:45:39,216,210
2018_10_15 15:45:41,204,209
2018_10_15 15:45:42,242,217
2018_10_15 15:45:43,233,222
2018_10_15 15:48:33,264,228
2018_10_15 15:49:23,231,221
2018_10_15 15:49:24,244,213
2018_10_15 15:49:38,232,219
2018_10_15 15:49:39,261,222
2018_10_15 15:49:46,231,212
2018_10_15 15:50:14,272,235
2018_10_15 15:51:26,282,234
2018_10_15 15:51:49,234,228
2018_10_15 15:51:50,242,221
2018_10_15 15:52:51,242,211
2018_10_15 15:52:52,230,221
2018_10_15 15:54:11,241,215
2018_10_15 15:54:26,233,208
2018_10_15 15:54:28,233,209
2018_10_15 15:54:29,241,213
2018_10_15 15:54:30,237,213
2018_10_15 15:54:37,235,217
2018_10_15 15:56:28,246,214
2018_10_15 15:56:30,232,218
2018_10_15 15:56:56,236,224
2018_10_15 15:57:49,224,219
2018_10_15 15:57:53,239,224
2018_10_15 15:57:54,225,216
2018_10_15 15:57:55,240,213
2018_10_15 15:57:56,244,213
2018_10_15 15:57:59,242,220
2018_10_15 15:58:05,248,205
2018_10_15 15:58:06,228,214
2018_10_15 15:58:07,269,218
2018_10_15 15:58:08,279,210
2018_10_15 15:58:09,215,194
2018_10_15 15:58:10,225,205
2018_10_15 15:58:11,249,215
2018_10_15 15:58:12,250,223
2018_10_15 15:58:13,250,221
2018_10_15 15:58:14,231,211
2018_10_15 15:58:15,235,221
2018_10_15 15:58:17,213,203
2018_10_15 15:58:18,231,220
2018_10_15 15:58:19,226,204
2018_10_15 15:58:20,242,214
2018_10_15 15:58:22,244,208
2018_10_15 15:58:23,235,202
2018_10_15 15:58:24,249,210
2018_10_15 15:58:25,245,208
2018_10_15 15:58:26,244,206
2018_10_15 15:58:27,247,196
2018_10_15 15:58:29,247,189
2018_10_15 15:58:30,242,215
2018_10_15 15:58:32,228,212
2018_10_15 15:58:33,236,211
2018_10_15 15:58:34,255,215
2018_10_15 15:58:35,238,210
2018_10_15 15:58:36,239,218
2018_10_15 15:58:37,249,223
2018_10_15 15:58:38,244,223
2018_10_15 15:58:39,236,208
2018_10_15 15:58:41,199,215
2018_10_15 15:58:43,180,127
2018_10_15 15:58:44,244,219
2018_10_15 15:58:46,158,118
2018_10_15 15:58:49,83,30
2018_10_15 15:58:51,75,17
2018_10_15 15:58:53,91,32
2018_10_15 15:58:54,89,28
2018_10_15 15:58:56,76,18
2018_10_15 15:59:00,112,31
2018_10_15 15:59:05,242,215
2018_10_15 15:59:12,238,219
2018_10_15 15:59:13,257,212
2018_10_15 15:59:17,253,226
2018_10_15 15:59:18,255,217
2018_10_15 15:59:19,262,216
2018_10_15 15:59:20,262,211
2018_10_15 15:59:21,256,230
2018_10_15 16:00:26,259,217
2018_10_15 16:00:27,257,218
2018_10_15 16:01:01,220,208
2018_10_15 16:01:02,250,218
2018_10_15 16:01:03,226,221
2018_10_15 16:01:04,236,207
2018_10_15 16:01:05,194,211
2018_10_15 16:01:06,217,236
2018_10_15 16:01:09,296,142
2018_10_15 16:01:10,252,27
2018_10_15 16:01:11,209,47
2018_10_15 16:01:12,279,35
2018_10_15 16:01:12,148,127
2018_10_15 16:01:14,265,56
2018_10_15 16:01:14,60,189
2018_10_15 16:01:15,238,67
2018_10_15 16:01:16,26,206
2018_10_15 16:01:17,216,47
2018_10_15 16:01:18,21,175
2018_10_15 16:01:19,118,2
2018_10_15 16:01:19,19,143
2018_10_15 16:01:23,6,36
2018_10_15 16:01:24,42,6
2018_10_15 16:01:26,69,18
2018_10_15 16:01:27,85,22
2018_10_15 16:01:28,17,127
2018_10_15 16:01:29,288,49
2018_10_15 16:01:30,114,174
2018_10_15 16:01:31,220,198
2018_10_15 16:01:33,233,194
2018_10_15 16:01:35,187,120
2018_10_15 16:01:36,153,82
2018_10_15 16:01:38,161,88
2018_10_15 16:01:40,150,98
2018_10_15 16:01:42,95,11
2018_10_15 16:01:43,95,10
2018_10_15 16:01:45,101,14
2018_10_15 16:01:47,92,18
2018_10_15 16:01:48,237,213
2018_10_15 16:01:49,235,212
2018_10_15 16:01:50,207,211
2018_10_15 16:01:51,232,204
2018_10_15 16:01:52,246,211
2018_10_15 16:01:53,258,219
2018_10_15 16:01:58,229,232
2018_10_15 16:02:00,233,216
2018_10_15 16:02:03,251,221
2018_10_15 16:02:07,252,217
2018_10_15 16:02:10,252,229
2018_10_15 16:02:13,226,225
2018_10_15 16:02:15,242,195
2018_10_15 16:02:19,227,218
2018_10_15 16:02:28,219,199
2018_10_15 16:02:29,210,207
2018_10_15 16:02:31,237,234
2018_10_15 16:02:32,236,230
2018_10_15 16:02:38,247,205
2018_10_15 16:02:39,230,215
2018_10_15 16:02:42,201,209
2018_10_15 16:02:43,229,212
2018_10_15 16:02:44,238,223
2018_10_15 16:02:46,223,210
2018_10_15 16:02:48,252,223
2018_10_15 16:02:51,231,223
2018_10_15 16:02:52,250,227
2018_10_15 16:02:53,240,225
2018_10_15 16:02:54,213,209
2018_10_15 16:02:55,182,193
2018_10_15 16:02:56,192,212
2018_10_15 16:02:57,177,147
2018_10_15 16:02:58,155,64
2018_10_15 16:02:59,213,36
2018_10_15 16:03:00,248,137
2018_10_15 16:03:02,159,119
2018_10_15 16:04:01,315,105
2018_10_15 16:04:01,196,40
2018_10_15 16:04:03,160,122
2018_10_15 16:04:05,207,200
2018_10_15 16:04:06,220,173
2018_10_15 16:04:10,208,147
2018_10_15 16:04:26,118,88
2018_10_15 16:04:27,121,69
2018_10_15 16:04:28,92,46
2018_10_15 16:04:30,154,84
2018_10_15 16:04:31,228,182
2018_10_15 16:04:32,209,216
2018_10_15 16:04:33,196,207
2018_10_15 16:04:34,226,214
2018_10_15 16:04:36,253,219
2018_10_15 16:04:37,238,210
2018_10_15 16:04:39,249,222
2018_10_15 16:04:40,217,229
2018_10_15 16:04:41,216,220
2018_10_15 16:04:43,214,200
2018_10_15 16:04:44,228,206
2018_10_15 16:04:54,229,225
2018_10_15 16:05:00,244,209
2018_10_15 16:05:09,220,222
2018_10_15 16:05:10,220,213
2018_10_15 16:05:11,229,214
2018_10_15 16:05:12,220,203
2018_10_15 16:05:13,205,218
2018_10_15 16:05:15,257,221
2018_10_15 16:05:16,238,228
2018_10_15 16:05:18,217,212
2018_10_15 16:05:19,223,221
2018_10_15 16:05:21,228,215
2018_10_15 16:05:22,234,221
2018_10_15 16:05:23,236,215
2018_10_15 16:05:25,236,206
2018_10_15 16:05:26,248,196
2018_10_15 16:05:28,215,219
2018_10_15 16:05:30,253,230
2018_10_15 16:05:34,221,208
2018_10_15 16:05:36,265,237
2018_10_15 16:05:38,215,210
2018_10_15 16:05:39,246,210
2018_10_15 16:05:40,254,216
2018_10_15 16:05:41,266,217
2018_10_15 16:06:13,222,219
2018_10_15 16:06:16,246,220
2018_10_15 16:06:17,247,211
2018_10_15 16:06:42,238,212
2018_10_15 16:06:47,256,205
2018_10_15 16:06:53,227,210
2018_10_15 16:06:54,210,209
2018_10_15 16:06:55,206,198
2018_10_15 16:06:56,237,214
2018_10_15 16:07:03,232,237
2018_10_15 16:07:17,235,210
2018_10_15 16:07:19,228,215
2018_10_15 16:07:20,213,204
2018_10_15 16:07:23,226,203
2018_10_15 16:07:24,234,222
2018_10_15 16:07:25,222,203
2018_10_15 16:07:30,242,219
2018_10_15 16:07:33,260,229
2018_10_15 16:07:34,264,228
2018_10_15 16:08:16,235,212
2018_10_15 16:08:17,273,229
2018_10_15 16:08:19,267,222
2018_10_15 16:08:20,254,199
2018_10_15 16:08:21,255,209
2018_10_15 16:08:24,255,226
2018_10_15 16:08:26,259,220
2018_10_15 16:08:42,233,208
2018_10_15 16:08:43,251,217
2018_10_15 16:08:44,255,211
2018_10_15 16:09:21,231,216
2018_10_15 16:09:22,234,214
2018_10_15 16:09:23,247,214
2018_10_15 16:09:25,241,208
2018_10_15 16:09:58,249,210
2018_10_15 16:09:59,217,215
2018_10_15 16:10:00,211,214
2018_10_15 16:10:01,226,218
2018_10_15 16:10:02,260,224
2018_10_15 16:10:03,249,197
2018_10_15 16:10:11,251,195
2018_10_15 16:10:18,256,203
2018_10_15 16:10:21,248,193
2018_10_15 16:10:22,222,225
2018_10_15 16:10:23,213,224
2018_10_15 16:10:24,202,202
2018_10_15 16:10:27,214,215
2018_10_15 16:10:28,231,222
2018_10_15 16:10:30,241,211
2018_10_15 16:10:31,234,220
2018_10_15 16:11:22,243,221
2018_10_15 16:11:23,238,217
2018_10_15 16:11:32,251,214
2018_10_15 16:11:39,248,213
2018_10_15 16:11:53,237,216
2018_10_15 16:11:54,225,222
2018_10_15 16:11:55,233,219
2018_10_15 16:11:57,217,224
2018_10_15 16:11:58,224,226
2018_10_15 16:12:00,226,210
2018_10_15 16:12:01,231,227
2018_10_15 16:12:02,263,225
2018_10_15 16:12:03,261,217
2018_10_15 16:12:12,234,223
2018_10_15 16:12:13,249,221
2018_10_15 16:12:14,228,213
2018_10_15 16:12:15,231,217
2018_10_15 16:12:31,246,226
2018_10_15 16:12:32,229,210
2018_10_15 16:12:34,233,214
2018_10_15 16:12:35,232,223
2018_10_15 16:12:36,242,206
2018_10_15 16:12:37,231,220
2018_10_15 16:12:38,232,218
2018_10_15 16:12:39,209,214
2018_10_15 16:12:40,233,201
2018_10_15 16:12:46,250,208
2018_10_15 16:12:48,251,206
2018_10_15 16:12:49,250,207
2018_10_15 16:12:50,254,225
2018_10_15 16:12:55,243,217
2018_10_15 16:13:01,253,224
2018_10_15 16:13:02,248,214
2018_10_15 16:13:03,245,213
2018_10_15 16:13:09,256,222
2018_10_15 16:13:10,250,221
2018_10_15 16:13:11,255,220
2018_10_15 16:13:30,232,228
2018_10_15 16:13:31,242,213
2018_10_15 16:13:34,239,210
2018_10_15 16:13:44,257,221
2018_10_15 16:13:45,245,221
2018_10_15 16:13:48,218,212
2018_10_15 16:13:49,215,224
2018_10_15 16:13:50,228,200
2018_10_15 16:13:56,245,218
2018_10_15 16:13:57,235,209
2018_10_15 16:14:07,242,228
2018_10_15 16:14:09,237,220
2018_10_15 16:14:11,227,212
2018_10_15 16:14:12,228,213
2018_10_15 16:14:13,238,220
2018_10_15 16:14:14,247,218
2018_10_15 16:14:15,211,216
2018_10_15 16:14:17,218,211
2018_10_15 16:14:18,193,201
2018_10_15 16:14:20,232,211
2018_10_15 16:14:49,240,221
2018_10_15 16:15:24,234,214
2018_10_15 16:15:25,238,211
2018_10_15 16:15:26,237,212
2018_10_15 16:15:27,245,205
2018_10_15 16:15:31,236,231
2018_10_15 16:15:32,251,221
2018_10_15 16:15:36,238,209
2018_10_15 16:15:44,255,195
2018_10_15 16:15:57,252,207
2018_10_15 16:15:58,236,216
2018_10_15 16:16:20,263,218
2018_10_15 16:16:38,245,193
2018_10_15 16:16:57,254,215
2018_10_15 16:16:59,204,215
2018_10_15 16:17:00,236,208
2018_10_15 16:17:08,212,215
2018_10_15 16:17:09,260,230
2018_10_15 16:17:10,258,224
2018_10_15 16:17:11,231,229
2018_10_15 16:17:12,198,210
2018_10_15 16:17:40,239,214
2018_10_15 16:17:47,252,211
2018_10_15 16:18:11,252,194
2018_10_15 16:18:12,243,208
2018_10_15 16:18:28,210,220
2018_10_15 16:18:29,211,220
2018_10_15 16:18:30,240,218
2018_10_15 16:18:31,241,218
2018_10_15 16:18:34,244,219
2018_10_15 16:18:37,232,209
2018_10_15 16:18:42,255,218
2018_10_15 16:18:47,225,213
2018_10_15 16:18:48,233,211
2018_10_15 16:18:49,233,212
2018_10_15 16:19:02,249,215
2018_10_15 16:19:03,234,219
2018_10_15 16:19:06,233,210
2018_10_15 16:19:07,226,220
2018_10_15 16:19:08,243,212
2018_10_15 16:19:20,226,204
2018_10_15 16:19:21,233,205
2018_10_15 16:19:27,222,201
2018_10_15 16:19:28,227,227
2018_10_15 16:19:29,244,229
2018_10_15 16:19:30,246,221
2018_10_15 16:19:48,228,226
2018_10_15 16:20:04,245,218
2018_10_15 16:20:21,232,218
2018_10_15 16:20:22,238,218
2018_10_15 16:20:23,235,221
2018_10_15 16:20:25,239,222
2018_10_15 16:20:27,270,232
2018_10_15 16:20:28,228,205
2018_10_15 16:20:54,251,237
2018_10_15 16:21:02,232,213
2018_10_15 16:21:03,241,216
2018_10_15 16:21:15,255,228
2018_10_15 16:21:16,246,220
2018_10_15 16:21:17,227,204
2018_10_15 16:21:18,228,214
2018_10_15 16:21:23,243,223
2018_10_15 16:21:24,217,212
2018_10_15 16:21:35,229,195
2018_10_15 16:21:37,241,228
2018_10_15 16:21:39,253,215
2018_10_15 16:21:59,264,204
2018_10_15 16:22:04,233,218
2018_10_15 16:22:06,244,211
2018_10_15 16:22:11,259,224
2018_10_15 16:22:20,240,204
2018_10_15 16:22:21,225,217
2018_10_15 16:22:22,246,204
2018_10_15 16:22:33,235,215
2018_10_15 16:22:34,245,211
2018_10_15 16:22:35,244,211
2018_10_15 16:22:36,252,203
2018_10_15 16:22:44,217,211
2018_10_15 16:22:45,239,225
2018_10_15 16:22:57,232,212
2018_10_15 16:22:59,254,211
2018_10_15 16:23:00,253,223
2018_10_15 16:23:01,258,231
2018_10_15 16:23:02,247,217
2018_10_15 16:23:03,212,217
2018_10_15 16:23:04,229,215
2018_10_15 16:24:04,243,213
2018_10_15 16:24:05,234,212
2018_10_15 16:24:11,236,220
2018_10_15 16:24:23,247,212
2018_10_15 16:24:24,239,209
2018_10_15 16:24:25,238,211
2018_10_15 16:24:53,265,217
2018_10_15 16:25:00,244,222
2018_10_15 16:25:23,230,216
2018_10_15 16:25:24,226,209
2018_10_15 16:25:25,246,210
2018_10_15 16:25:26,256,211
2018_10_15 16:25:28,242,217
2018_10_15 16:25:29,238,219
2018_10_15 16:25:30,246,217
2018_10_15 16:25:31,256,209
2018_10_15 16:25:32,246,213
2018_10_15 16:25:33,247,217
2018_10_15 16:25:41,248,209
2018_10_15 16:25:42,241,210
2018_10_15 16:25:43,210,208
2018_10_15 16:25:44,232,218
2018_10_15 16:25:45,249,227
2018_10_15 16:25:47,239,223
2018_10_15 16:25:51,231,215
2018_10_15 16:25:52,221,224
2018_10_15 16:25:53,220,220
2018_10_15 16:25:54,242,232
2018_10_15 16:26:17,261,224
2018_10_15 16:26:18,224,226
2018_10_15 16:26:19,242,226
2018_10_15 16:26:22,227,208
2018_10_15 16:26:23,236,206
2018_10_15 16:26:25,252,231
2018_10_15 16:26:27,247,213
2018_10_15 16:26:30,222,207
2018_10_15 16:26:31,236,217
2018_10_15 16:26:32,235,197
2018_10_15 16:26:42,247,215
2018_10_15 16:26:45,246,218
2018_10_15 16:26:46,234,218
2018_10_15 16:26:47,231,213
2018_10_15 16:26:48,210,208
2018_10_15 16:26:50,223,217
2018_10_15 16:26:51,218,201
2018_10_15 16:26:52,259,198
2018_10_15 16:27:11,225,202
2018_10_15 16:27:15,201,216
2018_10_15 16:27:16,194,219
2018_10_15 16:27:17,217,232
2018_10_15 16:27:18,216,233
2018_10_15 16:27:20,224,229
2018_10_15 16:27:21,232,229
2018_10_15 16:27:22,253,210
2018_10_15 16:27:27,259,227
2018_10_15 16:27:29,261,207
2018_10_15 16:27:30,261,205
2018_10_15 16:27:33,252,197
2018_10_15 16:27:40,259,221
2018_10_15 16:27:41,229,214
2018_10_15 16:27:42,233,204
2018_10_15 16:27:43,244,211
2018_10_15 16:27:47,251,210
2018_10_15 16:27:48,250,202
2018_10_15 16:27:49,255,207
2018_10_15 16:27:54,255,218
2018_10_15 16:27:59,250,216
2018_10_15 16:28:00,257,226
2018_10_15 16:28:01,238,212
2018_10_15 16:28:02,260,218
2018_10_15 16:28:07,247,203
2018_10_15 16:28:15,240,205
2018_10_15 16:28:16,252,210
2018_10_15 16:28:19,259,213
2018_10_15 16:28:22,262,206
2018_10_15 16:28:25,259,230
2018_10_15 16:28:27,253,200
2018_10_15 16:28:28,254,203
2018_10_15 16:28:44,234,210
2018_10_15 16:28:45,234,203
2018_10_15 16:28:46,205,224
2018_10_15 16:28:47,232,230
2018_10_15 16:29:14,236,230
2018_10_15 16:29:15,252,225
2018_10_15 16:29:16,238,225
2018_10_15 16:29:18,249,224
2018_10_15 16:29:20,238,221
2018_10_15 16:29:32,239,223
2018_10_15 16:29:56,228,233
2018_10_15 16:29:57,224,209
2018_10_15 16:29:58,230,221
2018_10_15 16:30:01,236,198
2018_10_15 16:30:06,268,220
2018_10_15 16:30:07,257,208
2018_10_15 16:30:27,234,216
2018_10_15 16:30:28,254,208
2018_10_15 16:30:38,255,207
2018_10_15 16:30:43,248,198
2018_10_15 16:31:01,228,229
2018_10_15 16:31:03,228,227
2018_10_15 16:31:04,241,227
2018_10_15 16:31:05,259,229
2018_10_15 16:31:06,246,223
2018_10_15 16:31:07,241,231
2018_10_15 16:31:15,243,224
2018_10_15 16:31:16,233,220
2018_10_15 16:31:17,214,210
2018_10_15 16:31:18,238,220
2018_10_15 16:31:20,253,218
2018_10_15 16:31:28,233,222
2018_10_15 16:31:39,240,219
2018_10_15 16:31:41,211,216
2018_10_15 16:31:43,242,214
2018_10_15 16:31:44,240,220
2018_10_15 16:31:45,252,212
2018_10_15 16:31:47,221,203
2018_10_15 16:31:48,218,210
2018_10_15 16:31:49,235,217
2018_10_15 16:31:50,238,221
2018_10_15 16:31:51,249,213
2018_10_15 16:31:53,255,214
2018_10_15 16:31:56,231,216
2018_10_15 16:31:57,250,219
2018_10_15 16:31:58,240,216
2018_10_15 16:31:59,251,211
2018_10_15 16:32:01,244,222
2018_10_15 16:32:02,244,222
2018_10_15 16:32:03,263,214
2018_10_15 16:32:06,247,219
2018_10_15 16:32:07,231,212
2018_10_15 16:32:08,269,228
2018_10_15 16:32:09,267,233
2018_10_15 16:32:10,271,227
2018_10_15 16:32:12,246,214
2018_10_15 16:32:13,219,213
2018_10_15 16:32:19,247,219
2018_10_15 16:32:24,259,209
2018_10_15 16:32:25,255,200
2018_10_15 16:32:26,262,208
2018_10_15 16:32:27,259,210
2018_10_15 16:32:36,245,222
2018_10_15 16:32:37,250,217
2018_10_15 16:32:48,258,216
2018_10_15 16:32:53,245,224
2018_10_15 16:32:54,247,222
2018_10_15 16:32:58,205,226
2018_10_15 16:33:04,237,198
2018_10_15 16:33:05,250,214
2018_10_15 16:33:27,265,217
2018_10_15 16:33:31,254,202
2018_10_15 16:33:34,260,222
2018_10_15 16:33:35,239,217
2018_10_15 16:33:36,239,223
2018_10_15 16:33:37,268,226
2018_10_15 16:33:39,247,226
2018_10_15 16:33:40,244,218
2018_10_15 16:33:59,238,232
2018_10_15 16:34:00,223,223
2018_10_15 16:34:01,236,218
2018_10_15 16:34:02,238,225
2018_10_15 16:34:03,254,221
2018_10_15 16:34:20,266,221
2018_10_15 16:34:21,260,214
2018_10_15 16:34:22,262,228
2018_10_15 16:34:23,268,217
2018_10_15 16:34:25,206,218
2018_10_15 16:34:26,231,211
2018_10_15 16:34:27,239,219
2018_10_15 16:34:28,232,211
2018_10_15 16:34:30,257,216
2018_10_15 16:34:32,233,218
2018_10_15 16:34:35,229,214
2018_10_15 16:34:37,237,222
2018_10_15 16:34:40,228,211
2018_10_15 16:34:41,223,219
2018_10_15 16:34:42,238,222
2018_10_15 16:34:43,238,219
2018_10_15 16:34:47,207,223
2018_10_15 16:34:49,212,212
2018_10_15 16:34:50,235,225
2018_10_15 16:34:51,217,217
2018_10_15 16:34:52,220,223
2018_10_15 16:34:53,231,233
2018_10_15 16:34:57,245,215
2018_10_15 16:34:58,247,218
2018_10_15 16:34:59,245,216
2018_10_15 16:35:06,235,217
2018_10_15 16:35:07,242,212
2018_10_15 16:35:09,250,221
2018_10_15 16:35:10,195,214
2018_10_15 16:35:11,233,216
2018_10_15 16:35:12,242,212
2018_10_15 16:35:13,249,211
2018_10_15 16:35:23,263,217
2018_10_15 16:35:24,221,214
2018_10_15 16:35:33,246,216
2018_10_15 16:35:34,238,219
2018_10_15 16:35:37,223,215
2018_10_15 16:35:38,231,232
2018_10_15 16:35:40,252,224
2018_10_15 16:35:41,229,214
2018_10_15 16:35:42,248,221
2018_10_15 16:35:43,243,226
2018_10_15 16:35:44,250,226
2018_10_15 16:35:54,257,211
2018_10_15 16:35:55,235,220
2018_10_15 16:36:45,257,221
2018_10_15 16:36:59,252,228
2018_10_15 16:37:05,250,223
2018_10_15 16:37:06,254,230
2018_10_15 16:37:07,239,234
2018_10_15 16:37:16,245,228
2018_10_15 16:37:17,239,228
2018_10_15 16:37:24,228,230
2018_10_15 16:37:25,238,223
2018_10_15 16:37:34,217,219
2018_10_15 16:37:50,248,202
2018_10_15 16:37:59,232,227
2018_10_15 16:38:17,257,222
2018_10_15 16:38:18,230,230
2018_10_15 16:38:19,254,232
2018_10_15 16:38:20,251,232
2018_10_15 16:38:23,235,217
2018_10_15 16:38:24,258,213
2018_10_15 16:38:57,252,216
2018_10_15 16:38:58,233,222
2018_10_15 16:39:00,238,227
2018_10_15 16:39:05,202,219
2018_10_15 16:39:14,260,219
2018_10_15 16:39:15,255,217
2018_10_15 16:39:17,238,220
2018_10_15 16:39:18,235,225
2018_10_15 16:39:19,233,222
2018_10_15 16:39:20,240,219
2018_10_15 16:39:22,217,214
2018_10_15 16:39:23,228,225
2018_10_15 16:39:26,241,218
2018_10_15 16:39:27,245,219
2018_10_15 16:39:28,233,224
2018_10_15 16:39:29,211,211
2018_10_15 16:39:30,233,226
2018_10_15 16:40:02,246,223
2018_10_15 16:40:11,243,222
2018_10_15 16:40:31,263,227
2018_10_15 16:40:38,247,220
2018_10_15 16:40:39,237,222
2018_10_15 16:40:41,252,219
2018_10_15 16:40:45,256,221
2018_10_15 16:41:05,257,228
2018_10_15 16:41:17,261,221
2018_10_15 16:41:18,244,223
2018_10_15 16:41:19,231,234
2018_10_15 16:41:21,259,214
2018_10_15 16:41:25,238,219
2018_10_15 16:41:32,179,129
2018_10_15 16:41:34,159,118
2018_10_15 16:41:55,245,220
2018_10_15 16:41:56,234,216
2018_10_15 16:41:57,235,212
2018_10_15 16:41:58,211,209
2018_10_15 16:41:59,230,215
2018_10_15 16:42:01,254,215
2018_10_15 16:42:02,229,220
2018_10_15 16:42:04,210,219
2018_10_15 16:42:05,267,229
2018_10_15 16:42:08,223,210
2018_10_15 16:42:14,256,209
2018_10_15 16:42:16,232,229
2018_10_15 16:42:17,239,227
2018_10_15 16:42:20,215,212
2018_10_15 16:42:21,200,217
2018_10_15 16:42:22,200,217
2018_10_15 16:42:23,206,218
2018_10_15 16:42:33,211,214
2018_10_15 16:42:44,256,210
